Transcript,Label,Predicted Emotion,Mapped Value,speaker_id
Eight pieces of luggage.  Okay.,0,Neutral,0,941
"We're all right, aren't we darling? Whatever happens.",0,Neutral,0,939
You are far too temperamental. Try to control yourself.,3,Angry,3,940
"What, can you prove it?  What proof do you have?  Can you prove it?",3,Angry,3,945
Hi.  Thanks for waiting.,0,Neutral,0,937
I want to talk to your supervisor.,3,Angry,3,946
"Yes.  Well, because--",0,Neutral,0,941
--it just kind of freaks you out.,2,Neutral,0,945
Yeah.  Of course I do because I didn't enlist in this stupid thing.  Why don't you just get out now and then-,3,Angry,3,946
Well I'll give you my direct line and my number so you can- you can  get directly to me.,0,Neutral,0,943
yes.,0,Neutral,0,943
"Um, It doesn't seem to have worked such wonders with you.",3,Angry,3,943
"They didn't die, they killed themselves for each other.  I mean that exactly.  I mean, a little more selfish and they'd have been here today.",2,Neutral,0,940
"It leaves a hole for you too, in your plans together.",0,Neutral,0,945
"Trouble is, you don't see enough women.",2,Angry,3,938
"-do I miss him or do I hate him, you know?",2,Neutral,0,941
Yeah.,2,Neutral,0,937
"Yes, I did quite a lot.",0,Neutral,0,940
I know.  Just you help me stay here.,2,Neutral,0,941
"Yea. I just want to get this done,",0,Neutral,0,940
"tell them about me and show them pictures of me and everything like that, because they are not going to see me for such a long time.  And it's such an important time and I just don't want to miss it.",2,Sad,2,944
"Right.  Well, I don't know what to tell you. Um- What I can offer you is a fifty dollar voucher on your next flight.",0,Neutral,0,943
-- No.  I'm not waiting...I'm not coming back again.  I don't have time to come back five days.,3,Angry,3,941
"for such an inconvenience and your bag, but",0,Neutral,0,937
"It's ours.  It's mine, too.",3,Neutral,0,942
"Dancing barefoot in the sand, drinking champagne from the bottle.",2,Neutral,0,943
if I call it up on the screen.,0,Neutral,0,943
He turned to you and was like...,0,Neutral,0,937
Yeah.,3,Angry,3,941
"Yes.  We did that in the beginning, exactly.  So we had, so we just had, you know, good times the rest of the weekend, yeah.",1,Neutral,0,944
[LAUGHTER] Cat babies.,1,Angry,3,937
Did you talk to him?,2,Neutral,0,946
I've been sitting here for four hours.,3,Angry,3,945
I don't I don't know where to start.,0,Neutral,0,944
"attached to it and you don't send it to me, I'm going to get very upset.",3,Angry,3,946
They snap.,3,Neutral,0,939
"You won't be. I'll be back; I'll be back before you know it. All right, and",2,Sad,2,940
Wow.,0,Neutral,0,944
"Uh, what?  Craig's List?  Oh the internet thing?",0,Neutral,0,937
"It's hard enough already, Brian, I can't.",2,Sad,2,939
You're going with the same ones?,2,Neutral,0,945
I was out here at four this morning I heard a crack and I looked out the window and he was standing right over there.,0,Neutral,0,945
Sara and I--,1,Neutral,0,941
"You know, this is actually, I mean it's -- it's a really important piece of luggage.",0,Neutral,0,944
Are you crazy?,3,Angry,3,944
"Well, so what do you think?",0,Neutral,0,946
It's become a habit with you.,0,Neutral,0,941
"All right?  Now, um- it's green, travel bag, you couldn't find it.  And was there something important in it that you need it?",0,Neutral,0,943
"Um, no, I got my driver's license though.",0,Neutral,0,940
"Annie, I'm going to make a fortune for you.",1,Neutral,0,939
"adder don't snap, they sting.",3,Neutral,0,943
But we're going to have a honeymoon cruise.,1,Happy,1,937
"It's hard to lose someone that way, but he's he's better--he's better off now.",0,Neutral,0,938
You're an autono- autonomous human being.  You could- You could go into the com-,3,Neutral,0,943
Okay.  What's the problem?,0,Neutral,0,942
they need me out there sooner than I thought,2,Neutral,0,941
How you doing?,0,Neutral,0,939
Do you think that this is what I had in mind?  That four years down the line that we'd get married and come to the beach and argue with each other over fish?  No.,3,Angry,3,941
"The manager came in, he found us rolling about the floor, biting and scratching like panthers. [LAUGHTER]  How utterly, utterly ridiculous.",1,Angry,3,937
it's not funny. I just don't know what I'm going to do.,2,Sad,2,939
Is the phone turned on?,0,Neutral,0,941
"I mean, it's not big or anything like that.  I mean, it's not worth a lot of money or anything.",0,Neutral,0,944
Turn it off.  It's driving me mad.,3,Angry,3,942
"Yeah, I suppose I have been.  But it's going from me.",2,Neutral,0,943
"Well, so what?",0,Neutral,0,940
I'll never forgive you.  Why did you wait all these years?  All I've done is sit around and wonder if I was crazy for thinking of you.,1,Happy,1,942
What's he going to say? Maybe we should tell him before he sees it.,2,Neutral,0,943
I want things to turn out the way that they're supposed to be.,3,Angry,3,941
We'll cover fifty.,0,Neutral,0,942
And I didn't want to take any of it.,2,Neutral,0,939
"Anne, I love you.  I love you a great deal.  I love you!",1,Happy,1,943
I've been to the back of the line five times.,3,Angry,3,946
"Right, that--that gets taken care of-- That gets taken care of.  We get we do, you know, we investigate those and just make sure that um- they're not doing their own thing with them so--uh",0,Neutral,0,938
"Hi, um, excuse me, I believe that the airline lost my baggage.",0,Neutral,0,938
Oh be quiet.,3,Angry,3,940
"Some, I guess.  She memorized this one, John Dunn, it's called, Death Be Not Proud. and-",2,Neutral,0,937
I am thinkin' that way.,0,Neutral,0,938
"Yea. Okay, sure, no. I see. Listen, you want to dance?",0,Neutral,0,940
It just feels like I was talking to him yesterday.,2,Sad,2,941
"Yeah, yeah, yeah you better be sorry.",3,Neutral,0,941
You know that Larry's not coming back and I know it.  Why do we allow him to go on thinking that we believe with him?,3,Angry,3,946
It's only going to be a year.,2,Neutral,0,942
Why didn't you let me know?,1,Neutral,0,937
"He's getting just like he did after he died, you know?  What, what, what's the meaning of this?",2,Sad,2,941
Uh huh.,1,Neutral,0,937
"Hey, no, give me that back.",3,Angry,3,941
"So, um- so what are you going to- what are you going to major in?",0,Neutral,0,946
"Well, what do you want me to do?  You're old enough to make- to know your own mind.",3,Angry,3,944
"All the time, every day, every day.  They have e-mail over there and stuff like that, right? I can send you pictures.",2,Neutral,0,943
and the kids are paralyzed in a coma right now.,2,Sad,2,941
Uh-huh.,0,Neutral,0,937
That's serious enough.,2,Neutral,0,941
I'm just not.,2,Neutral,0,940
"So could I maybe get the form from you, fill it out here- and maybe you could-",0,Neutral,0,943
I was just like you.  I thought it was going to be all peaches and roses and everything great and the sand in our toes and the wind in our hair and the fish will always come and the bills will pay themselves and we'd have three big fat rosy kids...,3,Sad,2,941
What?  You seem so excited.,0,Neutral,0,946
Yeah so- That --that did go through.,0,Neutral,0,943
"Sherlock Holmes.  God, where's my luggage?",3,Angry,3,941
Okay and this is direct flight?,0,Neutral,0,941
"No restraint at all, very enjoyable.  You never had much anyhow.",3,Happy,1,942
"Well, I just-I paid so much money for this ticket.  I feel like you guys should be able to get-to offer me more than a fifty dollar voucher.",3,Angry,3,943
"Sir, please calm down.  There's no reason to use profanity like that.  It's not-",0,Angry,3,939
I guess he is.,2,Neutral,0,941
"Like, wow you're really smart we're going to give you an extra [GARBAGE].",1,Happy,1,941
I don't think there's anything we can do.,2,Neutral,0,943
Shut up.  Shut up. I wouldn't marry you again if you came crawling to me on your bended knees.,3,Angry,3,946
It's not champagne.,1,Neutral,0,938
She's doing fine. She just took her first steps today actually. I videotaped it for you so you can watch it.,1,Neutral,0,939
You can just remember it for me.,2,Sad,2,938
Why didn't you?,0,Neutral,0,945
"Yes, sir, I'm very sorry, but we've had some trouble here.  There's been a lot of calls and the system has-",0,Sad,2,939
Okay.,2,Neutral,0,939
All right.  You have a wonderful day.  Call us anytime.,0,Neutral,0,944
"Oh, so they're like really old too, really old ones?",0,Neutral,0,937
You understand?,3,Neutral,0,942
"Yeah, I understand. maybe What jobs are we talking about?",0,Neutral,0,943
You think nothing turns out how it's supposed to.  You think I had some grand idea going that four years down the line.  We would come to this beach and argue over fish?  No.,3,Angry,3,945
Dorky?,0,Neutral,0,946
"Chris, I've been ready a long, long, time.",0,Neutral,0,937
"See.  Then it's not just my business. Sometimes you infuriate me, you know that?  You know it's just your business too if I tell father and he throws a fit about it, huh?",3,Angry,3,945
You needn't be so grand just because you don't happen to want some yourself at the moment.,3,Angry,3,939
Oh see then it's just not my business. God you infuriate me sometimes.  Isn't my business too if dad throws a fit?  Huh?  God you have such a talent for ignoring things.,3,Angry,3,941
"Um, we'd be willing to give you uh fifty dollars for--",0,Neutral,0,938
This what?  What is this?  This isn't even anything.,2,Angry,3,943
Is it a big cemetery?,0,Neutral,0,937
Do you have any i-?,0,Neutral,0,945
Well then I guess it's over then. But from her letters I think she's forgotten him.,0,Neutral,0,939
"No.  But it has an outline, you know.",0,Neutral,0,937
Thank you. Thank you so much.,1,Happy,1,938
You better turn that off.,3,Angry,3,941
"this woman came up and, you know, it was hers. It was her person that was there.",0,Neutral,0,937
"Oh, mind you own business.",3,Angry,3,945
"The end, he's been sick for awhile.  He had cancer.",2,Sad,2,944
Only a trivial little broach.,0,Neutral,0,943
"Okay, I can do um- a win- -two like a window and a aisle and a window and an aisle next to each other so that each of you can sit two by two. And switch around maybe?",0,Neutral,0,938
"Well, you know I'm not going to let you starve.",0,Neutral,0,943
I understand--we're not-,0,Angry,3,941
If there's anything I can do to be there for you.,2,Sad,2,944
"I know that- that's not a big thing, but it's just the kind of guys I had. They didn't die. They- They killed themselves for each other.",2,Sad,2,943
"I just- I just thought he would have longer, you know, because I'm- I mean when he found out he was sick, we knew that wasn't good but I just- I just thought that it would take longer, you know?",2,Sad,2,946
"Nobody in this house dares take away her faith, Joe.  You know strangers might, but not his father, not his brother.",3,Angry,3,937
It's ridiculous.,0,Neutral,0,944
Yeah--,0,Neutral,0,945
And hit enter.,0,Neutral,0,944
"Yes, meaning just that.",1,Neutral,0,938
She's been in New York for three-and-a-half years. She don't just suddenly come and-,3,Angry,3,939
"But, um-",0,Neutral,0,946
Why not?,3,Neutral,0,943
You're welcome.,0,Neutral,0,942
Is that a demand sir?,0,Neutral,0,941
"Well, if she does then that's the end of it. From her letters I think she's forgotten him.",0,Neutral,0,940
"Because she knows what I know, that's why.  She's faithful as a rock.  In my darkest moments, I think of her waiting and I know that I'm right.",3,Angry,3,937
If your life is going to be in danger and this family is going to be in danger we don't need the job. We'll find the money.,3,Neutral,0,939
You should tell me.,2,Neutral,0,939
You want to get married again?,0,Neutral,0,945
Or not.,0,Neutral,0,945
"well, it's something that worth",0,Neutral,0,944
"There was no meaning in it here.  The whole thing to them was some sort of bus accident.  Then I went to work for dad and that whole rat race again.  I felt, what you said, ashamed somehow",2,Sad,2,942
Did they take-,0,Neutral,0,943
I'm sorry sir.,0,Neutral,0,941
yeah.,2,Neutral,0,939
I went to see her headstone a week or two ago.,2,Neutral,0,937
"God, it's you know, we've spent so much time with them it's just really surreal, really weird that we're not going to be able to see her anymore and go",2,Sad,2,940
[BREATHING],2,Neutral,0,943
So talented.,2,Sad,2,939
You're quite insufferable.  I expected it's because you're drunk.,3,Angry,3,942
What about me?,3,Neutral,0,946
"Okay, Alright, yeah. I- I see it on here.",0,Neutral,0,940
Or not.,1,Neutral,0,939
So she wrote a lot of poetry?,0,Neutral,0,937
All right.,2,Neutral,0,938
Oh.  Must you be inspired?,3,Angry,3,937
I'm not starting over again.  No I have done this five times.  I am not starting over again.,3,Angry,3,946
You seem kind of down.,0,Neutral,0,945
